"",11676,98391
0934678332,9,10
0934678448,9,10
0934678472,9,10
0934678480,9,10
0934678626,9,10
0934678642,9,10
0934678707,9,10
093467874X,9,10
0934678898,9,10
0934678928,9,10
0934678944,9,10
0934706093,9,10
0934748365,9,10
0934754020,9,10
0934770468,9,10
0934770492,9,10
0934770778,9,10
0934770786,9,10
0934770794,9,10
0934791163,9,10
0934793409,9,10
0934793476,9,10
0934793492,9,10
0934793743,9,10
0934798346,9,10
0934798443,9,10
0934798532,9,10
0934798648,9,10
0934798672,9,10
0934802459,9,10
093480270X,9,10
0934802904,9,10
0934803056,9,10
0934803684,9,10
0934826013,9,10
0934829675,9,10
0934834652,9,10
0934860726,9,10
0934878005,9,10
0934878129,9,10
0934878307,9,10
093487834X,9,10
0934878420,9,10
0934878463,9,10
0934878889,9,10
0934903034,9,10
0934904103,9,10
0934904413,9,10
0934905797,9,10
0934910065,9,10
0934947031,9,10
093496503X,9,10
093496811X,9,10
0934968128,9,10
0934968136,9,10
0934971005,9,10
0934971013,9,10
0934971048,9,10
093497117X,9,10
0934971196,9,10
0934971358,9,10
0934971439,9,10
0934971471,9,10
0934971498,9,10
0934971609,9,10
0934971668,9,10
0934971722,9,10
0934971765,9,10
0934977143,9,10
0934977232,9,10
0934977259,9,10
0934977429,9,10
0934977631,9,10
0934986436,9,10
0934986517,9,10
0934986630,9,10
0934986762,9,10
0934986789,9,10
0934986959,9,10
0934998116,9,10
0934998191,9,10
0934998248,9,10
0934998442,9,10
0934998485,9,10
093499868X,9,10
093500839X,9,10
0935012109,9,10
0935028706,9,10
093502879X,9,10
0935028870,9,10
0935032509,9,10
0935038000,9,10
0935060022,9,10
0935060065,9,10
0935079165,9,10
0935091009,9,10
0935094016,9,10
0935100040,9,10
0935111506,9,10
0935112766,9,10
0935113029,9,10
0935127046,9,10
0935127054,9,10
0935127291,9,10
0935127348,9,10
0935127542,9,10
0935127585,9,10
0935127631,9,10
093512764X,9,10
0935127674,9,10
0935161368,9,10
0935161546,9,10
0935166025,9,10
0935180079,9,10
0935180087,9,10
0935180125,9,10
0935180222,9,10
0935180249,9,10
0935180621,9,10
093518077X,9,10
0935180850,9,10
0935180869,9,10
0935180915,9,10
0935182047,9,10
0935182357,9,10
0935182713,9,10
0935216588,9,10
0935216677,9,10
0935218068,9,10
0935229388,9,10
0935272968,9,10
0935278079,9,10
0935278087,9,10
0935278117,9,10
0935278184,9,10
093527829X,9,10
0935280006,9,10
0935300007,9,10
0935304274,9,10
0935304681,9,10
0935309217,9,10
0935309225,9,10
0935309233,9,10
0935312013,9,10
0935312242,9,10
0935312374,9,10
0935312390,9,10
0935312560,9,10
0935312587,9,10
0935312722,9,10
0935312730,9,10
093531282X,9,10
0935312838,9,10
0935312919,9,10
0935372253,9,10
0935398236,9,10
0935400036,9,10
0935480153,9,10
0935480625,9,10
0935480668,9,10
093548096X,9,10
0935480978,9,10
0935487352,9,10
0935526013,9,10
0935526021,9,10
0935526374,9,10
0935526412,9,10
0935526447,9,10
0935526455,9,10
0935526544,9,10
0935526560,9,10
0935526765,9,10
0935526781,9,10
0935526870,9,10
0935526919,9,10
0935526951,9,10
0935538097,9,10
0935538100,9,10
0935538119,9,10
0935538135,9,10
0935553436,9,10
093556621X,9,10
0935576185,9,10
093557641X,9,10
0935576452,9,10
0935576460,9,10
0935603883,9,10
0935607102,9,10
0935621059,9,10
0935621466,9,10
0935632654,9,10
0935696008,9,10
0935696016,9,10
0935696024,9,10
0935696121,9,10
0935696229,9,10
0935696865,9,10
0935696873,9,10
093569692X,9,10
0935696938,9,10
0935697063,9,10
0935699201,9,10
0935701052,9,10
0935701249,9,10
0935701281,9,10
0935701338,9,10
0935701419,9,10
093570177X,9,10
0935701915,9,10
0935702121,9,10
0935702369,9,10
0935702431,9,10
093570258X,9,10
0935702997,9,10
0935710019,9,10
0935741011,9,10
0935741046,9,10
0935741054,9,10
0935741178,9,10
0935741194,9,10
0935755144,9,10
0935796428,9,10
0935796681,9,10
0935834907,9,10
0935848010,9,10
0935848444,9,10
0935848657,9,10
0935848975,9,10
0935906002,9,10
0935906010,9,10
0935906029,9,10
0935906037,9,10
0935908315,9,10
0935908463,9,10
0935908560,9,10
0935933999,9,10
0935989056,9,10
0935989064,9,10
0935989099,9,10
0935989471,9,10
0935989870,9,10
0935989900,9,10
0935989943,9,10
0935999019,9,10
0936005025,9,10
0936015020,9,10
0936015039,9,10
093601511X,9,10
0936015152,9,10
0936015500,9,10
0936034025,9,10
0936070013,9,10
093607003X,9,10
0936070226,9,10
0936070250,9,10
0936077093,9,10
0936077131,9,10
0936077166,9,10
093607731X,9,10
0936077344,9,10
0936077433,9,10
0936080752,9,10
093608510X,9,10
0936085274,9,10
0936085304,9,10
0936085347,9,10
0936085398,9,10
0936104562,9,10
0936184094,9,10
0936184507,9,10
0936184558,9,10
0936184582,9,10
0936184752,9,10
0936185279,9,10
0936185767,9,10
0936197250,9,10
0936197390,9,10
0936258004,9,10
0936340010,9,10
0936340096,9,10
0936347341,9,10
0936347953,9,10
0936353007,9,10
0936369167,9,10
0936369302,9,10
093636954X,9,10
0936376058,9,10
0936385227,9,10
0936399333,9,10
0936399422,9,10
093639983X,9,10
0936399872,9,10
0936399953,9,10
0936505052,9,10
0936513438,9,10
0936528028,9,10
0936536004,9,10
0936552034,9,10
0936589000,9,10
0936602112,9,10
0936602139,9,10
0936602384,9,10
093660400X,9,10
0936608250,9,10
0936608498,9,10
0936608900,9,10
0936609338,9,10
093662504X,9,10
0936625392,9,10
0936650087,9,10
093666200X,9,10
0936663065,9,10
0936672765,9,10
0936676019,9,10
0936676523,9,10
0936703008,9,10
0936713011,9,10
0936713143,9,10
0936728485,9,10
0936728507,9,10
0936728620,9,10
0936728779,9,10
0936728787,9,10
0936738367,9,10
0936750170,9,10
093675608X,9,10
0936756438,9,10
0936756616,9,10
0936756764,9,10
0936758341,9,10
0936767200,9,10
0936784903,9,10
0936839252,9,10
0936839651,9,10
0936839775,9,10
0936839856,9,10
0936839864,9,10
0936861134,9,10
0936861304,9,10
0936861312,9,10
0936861428,9,10
0936861452,9,10
0936861630,9,10
0936861681,9,10
0936873019,9,10
0936878010,9,10
0936896787,9,10
0936906022,9,10
0937029009,9,10
0937036021,9,10
0937058599,9,10
0937064076,9,10
0937064084,9,10
0937064114,9,10
093706419X,9,10
093706422X,9,10
0937064238,9,10
0937064319,9,10
0937064335,9,10
0937064343,9,10
0937064351,9,10
093706436X,9,10
0937064386,9,10
0937064491,9,10
0937064505,9,10
0937064513,9,10
0937064521,9,10
0937064564,9,10
0937064610,9,10
0937064688,9,10
0937064726,9,10
0937064742,9,10
0937064777,9,10
0937064874,9,10
0937111066,9,10
0937147001,9,10
0937147028,9,10
0937147060,9,10
0937147087,9,10
0937165093,9,10
0937175021,9,10
0937175110,9,10
0937175129,9,10
0937175226,9,10
0937175595,9,10
0937175609,9,10
0937175641,9,10
0937175676,9,10
0937175714,9,10
0937175722,9,10
0937175757,9,10
0937175773,9,10
093717582X,9,10
0937175838,9,10
0937175846,9,10
0937175870,9,10
0937175900,9,10
0937188522,9,10
0937247065,9,10
0937247502,9,10
0937274232,9,10
0937274429,9,10
0937274488,8,10
0937274747,9,10
0937274755,9,10
093727481X,9,10
0937274879,9,10
093727495X,9,10
0937274992,9,10
0937295019,9,10
0937295043,9,10
093729506X,9,10
0937295078,9,10
0937295108,9,10
0937295132,9,10
0937295159,9,10
0937295167,9,10
0937295191,9,10
0937295221,9,10
0937295256,9,10
0937295337,9,10
0937295353,10,10
093729537X,9,10
0937295396,9,10
0937295418,9,10
0937295426,9,10
0937295434,9,10
0937295450,9,10
0937295477,9,10
0937295493,9,10
0937295795,9,10
0937295809,9,10
0937295817,9,10
0937295833,9,10
0937295868,9,10
0937295876,9,10
0937295906,9,10
0937321052,9,10
0937325031,9,10
0937347086,9,10
0937347450,9,10
0937381004,9,10
0937381373,9,10
0937382000,9,10
0937382019,9,10
0937396095,9,10
0937413135,9,10
0937422037,9,10
0937422398,9,10
093742451X,9,10
0937458287,9,10
0937524018,9,10
0937539023,9,10
0937539155,9,10
0937539171,9,10
0937539198,9,10
093753921X,9,10
0937539228,9,10
0937539236,9,10
0937539325,9,10
0937539481,9,10
0937539589,9,10
0937539600,9,10
0937539686,9,10
0937545023,9,10
093755202X,9,10
0937552143,9,10
0937552445,9,10
0937552623,9,10
0937552887,9,10
093755295X,9,10
0937580236,9,10
0937580449,9,10
0937580511,9,10
0937609455,9,10
093761100X,9,10
0937611018,9,10
0937611352,9,10
0937611484,9,10
0937611662,9,10
0937611697,9,10
0937611905,9,10
0937611964,9,10
0937664790,9,10
0937672211,9,10
0937692115,9,10
0937702145,9,10
0937708232,9,10
093772128X,9,10
0937721735,9,10
0937721778,9,10
0937734608,9,10
0937750018,9,10
0937750115,9,10
0937750123,9,10
0937750131,9,10
0937750190,9,10
0937750239,9,10
0937779075,9,10
093777913X,9,10
0937779202,9,10
0937815489,9,10
0937837032,9,10
0937858005,9,10
0937858021,9,10
0937858137,9,10
093785851X,9,10
0937858536,9,10
0937858625,9,10
0937858668,9,10
0937858986,9,10
0937858994,9,10
0937860085,9,10
0937860611,9,10
0937860905,9,10
0937872024,9,10
0937877204,9,10
0937877271,9,10
0937899089,9,10
0937921556,9,10
0937934003,9,10
0937934143,9,10
0937934151,9,10
0937934399,9,10
0937934623,9,10
0937938874,9,10
0937938920,9,10
093794100X,9,10
0937950025,9,10
0937958042,9,10
0937958239,9,10
0937958255,9,10
0937958263,9,10
0937958522,9,10
0937959154,9,10
0937959588,9,10
0937966185,9,10
0937986178,9,10
093798650X,9,10
0937986631,9,10
0937986844,9,10
0937986887,9,10
0937986917,9,10
0938077007,9,10
0938077112,9,10
0938077260,9,10
0938077309,9,10
093807735X,9,10
0938077511,9,10
0938077546,9,10
0938077597,9,10
0938077643,9,10
0938077678,9,10
0938077775,9,10
0938077813,9,10
093807783X,9,10
0938077864,9,10
0938077937,9,10
0938077961,9,10
0938078321,9,10
0938078348,9,10
0938078364,9,10
0938078380,9,10
0938078429,9,10
0938078488,9,10
0938078496,9,10
0938078569,9,10
0938078577,9,10
0938078585,9,10
0938078623,9,10
093807864X,9,10
0938078658,9,10
0938078666,9,10
0938078720,9,10
0938078739,9,10
0938148028,9,10
0938151126,9,10
0938151355,9,10
0938151541,9,10
0938151681,9,10
0938179004,9,10
0938190067,9,10
0938190644,9,10
0938190806,9,10
093819089X,9,10
0938216120,9,10
0938216384,9,10
0938216457,9,10
0938256025,9,10
0938256084,9,10
0938256343,9,10
093825636X,9,10
0938261207,9,10
0938261398,9,10
0938289209,9,10
0938289322,9,10
0938289365,9,10
0938294091,9,10
0938294954,9,10
0938294962,9,10
093831713X,9,10
0938317237,9,10
0938317288,9,10
0938317644,9,10
0938317652,9,10
0938317741,9,10
0938331035,9,10
0938349570,9,10
0938349759,9,10
0938349937,9,10
0938399101,9,10
0938410237,9,10
0938410245,9,10
0938410555,9,10
0938410563,9,10
093841058X,9,10
0938410598,9,10
0938410601,9,10
0938410628,9,10
0938410652,9,10
0938410709,9,10
0938410806,9,10
0938410857,9,10
0938410865,9,10
0938410911,9,10
0938410938,9,10
0938434020,9,10
0938434810,9,10
0938458108,9,10
0938458124,9,10
0938462032,9,10
0938491172,9,10
0938493140,9,10
0938501267,9,10
0938503022,9,10
0938510770,9,10
0938510886,9,10
0938513001,9,10
0938513168,9,10
0938513176,9,10
0938513206,9,10
093852903X,10,10
0938530119,7,10
0938586009,9,10
0938586092,9,10
0938586424,9,10
0938586440,9,10
0938586483,9,10
0938586653,9,10
0938586904,9,10
0938631330,9,10
0938635859,9,10
0938636057,9,10
0938636065,9,10
0938636081,9,10
0938636294,9,10
0938650556,9,10
0938665650,9,10
0938682431,9,10
0938716220,9,10
093871628X,9,10
0938716360,9,10
0938716387,9,10
0938716425,9,10
093871659X,9,10
0938717413,9,10
093872102X,9,10
093872116X,9,10
0938721569,9,10
0938721658,9,10
0938721682,9,10
0938728016,9,10
0938743007,9,10
0938753134,9,10
0938753363,9,10
0938753614,9,10
0938753630,9,10
0938753681,9,10
093875369X,9,10
0938753770,9,10
0938756028,9,10
0938756214,9,10
0938756370,9,10
0938756605,9,10
0938764004,9,10
0938768514,9,10
093880507X,9,10
0938817043,9,10
0938817329,9,10
0938817442,9,10
0938864025,9,10
0938935186,9,10
0938935313,9,10
0938965077,9,10
0938983121,9,10
0938985000,9,10
0938985132,9,10
0939007770,9,10
0939009390,9,10
0939009439,9,10
0939009501,9,10
0939009692,9,10
0939009722,9,10
0939009730,9,10
0939009889,9,10
0939010062,9,10
0939045338,9,10
0939045486,9,10
0939045788,9,10
093904949X,9,10
0939114763,9,10
0939117096,9,10
0939149109,9,10
0939149184,9,10
0939149206,9,10
0939149222,9,10
0939149311,9,10
0939149354,9,10
0939149370,9,10
0939149427,9,10
0939149486,9,10
0939149508,9,10
0939149524,9,10
0939149613,9,10
0939149699,9,10
0939149710,9,10
0939149753,9,10
0939149796,9,10
0939149826,9,10
0939149842,10,10
0939149850,9,10
0939149869,9,10
0939149907,9,10
093914994X,9,10
0939149974,9,10
0939165228,9,10
0939165279,9,10
0939165295,9,10
0939165376,9,10
0939165384,9,10
0939165449,9,10
0939165457,9,10
0939165465,9,10
0939173344,9,10
093917345X,9,10
0939193752,9,10
0939217406,9,10
0939217414,9,10
0939217422,9,10
0939217430,9,10
0939217449,9,10
0939218003,9,10
0939218046,9,10
0939218062,9,10
0939218208,9,10
0939218232,9,10
0939231026,9,10
0939251744,9,10
0939251906,9,10
0939251965,9,10
0939263025,9,10
0939263122,9,10
0939263157,9,10
0939266164,9,10
0939266199,9,10
0939286017,9,10
0939301911,9,10
0939302225,9,10
0939332167,9,10
0939391295,9,10
0939416018,9,10
0939416115,9,10
0939416158,9,10
0939416239,9,10
0939416255,9,10
0939416352,9,10
0939416395,9,10
0939416549,7,10
0939416611,9,10
0939416727,9,10
0939416735,9,10
093941676X,9,10
0939416786,9,10
0939416824,9,10
0939416891,9,10
0939416913,9,10
093941693X,9,10
0939423030,9,10
0939427419,9,10
0939431084,9,10
0939431181,9,10
0939431238,9,10
0939490005,9,10
0939495031,9,10
0939495562,9,10
0939497182,9,10
0939497212,9,10
0939497336,9,10
0939508044,9,10
0939510081,9,10
0939513471,9,10
0939515156,9,10
0939515466,9,10
0939516012,9,10
0939516047,9,10
093951608X,9,10
0939516101,9,10
0939516330,9,10
0939516527,9,10
093952600X,9,10
0939526018,9,10
0939526085,9,10
0939526158,9,10
0939549018,9,10
0939549034,9,10
0939594560,9,10
0939603128,9,10
0939643448,9,10
0939644096,9,10
0939657716,9,10
0939660377,9,10
0939665050,9,10
0939666219,9,10
0939666758,9,10
0939674106,9,10
0939680009,9,10
0939680017,9,10
0939680076,9,10
0939680351,9,10
0939680386,9,10
0939680394,9,10
0939680416,9,10
0939680424,9,10
0939680440,9,10
0939680467,9,10
0939680491,9,10
093968053X,9,10
0939680556,9,10
0939680599,9,10
0939680602,9,10
0939680637,9,10
0939680688,9,10
0939680734,9,10
0939680882,9,10
0939680955,9,10
093968098X,9,10
0939697378,9,10
0939708310,9,10
0939729067,9,10
0939766027,9,10
0939766221,9,10
0939767031,9,10
0939767473,9,10
0939810026,9,10
0939817004,9,10
0939817071,9,10
0939837471,9,10
0939879131,9,10
0939883066,9,10
0939883112,9,10
0939923327,9,10
0939956004,9,10
0939975009,9,10
0939979004,9,10
0939979101,9,10
0939979217,9,10
0939980096,9,10
0940051001,9,10
0940055007,9,10
0940069156,9,10
0940087200,9,10
0940087324,9,10
0940087960,9,10
0940113147,9,10
0940129086,9,10
0940147238,9,10
094015904X,9,10
0940159147,9,10
0940159708,9,10
094015983X,9,10
0940160102,9,10
0940160242,9,10
0940160641,9,10
0940182114,9,10
0940183218,9,10
0940188031,9,10
0940208113,9,10
0940208156,9,10
0940208164,9,10
0940208245,9,10
0940208253,9,10
0940208318,9,10
0940212080,9,10
0940232030,9,10
0940232588,9,10
0940235013,9,10
0940242044,9,10
0940242087,9,10
0940242125,9,10
0940242737,9,10
0940242753,9,10
094024280X,9,10
0940262118,9,10
0940262193,9,10
0940262231,9,10
0940262509,9,10
0940262800,9,10
0940262851,9,10
094026711X,9,10
0940279614,9,10
0940279800,9,10
0940319004,9,10
094032203X,9,10
0940322080,9,10
0940322110,9,10
0940322137,9,10
0940322153,9,10
0940322161,9,10
094032217X,9,10
0940322196,9,10
0940322218,9,10
0940322234,9,10
0940322269,9,10
0940322277,9,10
0940322293,8,10
0940322358,9,10
0940322471,9,10
094032248X,9,10
0940322528,9,10
0940322560,9,10
0940322587,9,10
0940322595,9,10
0940322633,9,10
0940322676,9,10
0940322684,9,10
0940322722,9,10
0940322773,9,10
0940322943,9,10
0940322978,9,10
0940322994,9,10
0940338254,9,10
0940368188,9,10
0940368560,9,10
0940398168,9,10
094045002X,9,10
0940450070,9,10
0940450089,9,10
0940450097,9,10
0940450151,9,10
094045016X,9,10
0940450186,9,10
0940450208,9,10
0940450267,9,10
0940450275,9,10
0940450291,9,10
0940450364,9,10
0940450372,9,10
0940450437,9,10
094045050X,9,10
0940450534,9,10
0940450585,9,10
0940450658,9,10
0940450828,9,10
0940462036,9,10
0940462052,9,10
0940462060,9,10
0940462265,9,10
0940462273,9,10
0940462370,9,10
0940462613,9,10
0940462702,9,10
0940462826,9,10
094047333X,9,10
0940485001,9,10
0940518066,9,10
0940535289,9,10
094053536X,9,10
0940535491,9,10
0940535602,9,10
0940535963,9,10
0940535971,9,10
0940567083,9,10
094057618X,9,10
0940595044,9,10
0940595052,9,10
0940595079,9,10
0940595141,9,10
0940601109,9,10
0940625121,9,10
0940625245,9,10
0940625261,9,10
0940625466,9,10
0940625989,9,10
0940625997,9,10
0940642085,9,10
0940642093,9,10
0940642107,9,10
0940642247,9,10
0940642255,9,10
0940643006,9,10
0940650673,9,10
094066643X,9,10
0940669153,9,10
094066934X,9,10
094066948X,9,10
0940672022,9,10
0940672103,9,10
0940672502,9,10
0940672588,9,10
0940676036,9,10
0940685213,9,10
0940685256,9,10
0940685272,9,10
0940685388,9,10
0940685485,9,10
0940685590,9,10
094068571X,9,10
0940685876,9,10
0940687046,9,10
0940687216,9,10
0940687240,9,10
0940742233,9,10
0940780046,9,10
0940793466,9,10
0940863332,9,10
094087136X,9,10
0940880628,9,10
0940884070,9,10
0940884089,9,10
0940884097,9,10
0940884410,9,10
0940884437,9,10
0940884569,9,10
0940889293,9,10
0940895366,9,10
0940920123,9,10
0940953242,9,10
0940975017,9,10
0940975262,9,10
0940985098,9,10
0940985101,9,10
0940989336,9,10
0941016668,9,10
0941017109,9,10
0941050246,9,10
0941050637,9,10
0941051005,9,10
0941051021,9,10
094105148X,9,10
0941053040,9,10
0941076008,9,10
0941082008,9,10
0941104001,9,10
0941104052,9,10
0941104184,9,10
0941104222,9,10
0941104311,9,10
0941104397,9,10
0941109003,9,10
0941121046,9,10
0941130150,9,10
0941130827,9,10
094113086X,9,10
0941188108,9,10
0941188132,9,10
0941188167,9,10
094118854X,9,10
0941188574,9,10
0941188604,9,10
0941188698,9,10
0941188701,9,10
0941188779,9,10
0941211029,9,10
0941214079,9,10
0941214656,9,10
0941214877,9,10
0941232077,9,10
0941241041,9,10
0941241130,9,10
0941255298,9,10
0941255441,9,10
0941263002,9,10
0941263169,9,10
0941263177,9,10
0941263401,9,10
0941263665,9,10
0941263711,9,10
0941263827,9,10
0941263851,9,10
0941267067,9,10
0941270521,9,10
0941270637,9,10
0941300048,9,10
0941300056,9,10
0941300250,9,10
0941308049,9,10
094133239X,9,10
0941351033,9,10
0941355012,9,10
0941355071,9,10
0941361047,9,10
0941363244,9,10
0941370003,9,10
0941397041,9,10
0941402045,9,10
0941404668,9,10
0941404722,9,10
0941404811,9,10
0941404919,9,10
0941404927,9,10
0941405036,9,10
0941405109,9,10
0941405214,9,10
0941405281,9,10
0941405443,9,10
0941405575,9,10
0941419444,9,10
0941423042,9,10
0941423271,9,10
0941423522,9,10
0941423549,9,10
0941423646,9,10
0941423662,9,10
0941423697,9,10
0941423867,9,10
0941423999,9,10
0941425002,9,10
0941434206,9,10
0941434214,9,10
0941434508,9,10
0941434796,9,10
0941434958,9,10
0941483002,9,10
0941483010,9,10
0941483029,9,10
0941483037,9,10
094148307X,9,10
0941483088,9,10
0941483096,9,10
094148310X,9,10
0941483142,9,10
0941483150,9,10
0941483177,9,10
0941483193,9,10
094148324X,9,10
0941483282,9,10
0941483304,9,10
0941483355,9,10
0941483398,9,10
0941483401,9,10
0941483428,9,10
0941483444,9,10
0941483452,9,10
0941483479,9,10
0941483509,9,10
0941483606,9,10
0941483711,9,10
0941483754,9,10
0941483770,9,10
0941483789,9,10
0941483819,9,10
0941483843,9,10
0941483967,9,10
0941510107,9,10
0941510115,9,10
0941524272,9,10
0941524426,9,10
0941524582,9,10
0941524841,9,10
0941532283,9,10
0941533174,9,10
0941533190,9,10
0941533220,9,10
094153331X,9,10
0941533794,9,10
0941533832,9,10
0941539865,9,10
0941539873,9,10
0941540219,9,10
0941543188,9,10
0941543234,9,10
0941599205,9,10
0941613127,9,10
0941664163,9,10
0941676285,9,10
0941678091,9,10
0941683001,9,10
0941683184,9,10
0941693031,9,10
0941702219,9,10
0941705048,9,10
0941711048,9,10
0941711056,9,10
0941711080,9,10
0941711196,9,10
0941711420,9,10
0941711676,10,10
094178102X,9,10
0941781135,8,10
0941807118,9,10
0941807223,6,10
0941807231,9,10
0941807304,9,10
094180741X,9,10
0941807703,9,10
0941831485,9,10
0941831507,9,10
0941831620,9,10
0941831701,9,10
0941831752,9,10
0941831833,9,10
0941831876,9,10
0941831906,9,10
0941831930,9,10
0941903079,9,10
094192016X,9,10
0941920240,9,10
0941920372,9,10
0941920445,9,10
0941925196,9,10
0941969010,9,10
0941969029,9,10
0942018133,9,10
0942024001,9,10
094202401X,9,10
0942025075,9,10
0942025148,9,10
0942025172,9,10
0942025326,9,10
0942025334,9,10
094202561X,9,10
0942025660,9,10
0942025822,9,10
0942025849,9,10
0942025857,9,10
0942032004,9,10
0942053109,9,10
094205315X,9,10
0942053168,9,10
094205329X,9,10
0942061330,9,10
0942061780,9,10
0942078233,9,10
0942084012,9,10
0942084241,9,10
0942084330,9,10
0942084950,9,10
0942091019,9,10
0942103068,9,10
0942103238,9,10
0942104005,9,10
0942104013,9,10
0942110048,9,10
0942110072,9,10
0942110595,9,10
0942110781,9,10
0942133005,9,10
0942191013,9,10
0942191048,9,10
